YYYY MM DD hh mm WS_mean_10_mean Rad_mean 
    Height 10 0 
    Units m/s W/m2 
2011 12 10 12 48 1.2920E-01 6.8972E+01 
2011 12 10 12 58 1.8557E+01 1.0343E+02 
2011 12 10 13 08 7.4530E+00 2.9596E+01 
2011 12 10 13 18 1.2920E-01 1.9752E+01 
2011 12 10 13 28 1.2920E-01 4.9860E+00 
2011 12 10 13 38 1.2920E-01 9.9080E+00 
2011 12 10 13 48 1.2920E-01 4.9860E+00 
2011 12 10 13 58 1.2920E-01 6.4000E-02 
2011 12 13 14 08 1.2920E-01 6.4000E-02 
2011 12 14 11 26 1.2920E-01 1.9752E+01 
2011 12 14 11 36 1.2920E-01 2.4674E+01 
2011 12 14 11 46 1.2920E-01 1.4830E+01 
2011 12 14 11 56 1.2920E-01 1.4830E+01 
2011 12 14 12 06 1.2920E-01 1.4830E+01 
2011 12 14 12 16 1.2920E-01 2.9596E+01 
2011 12 14 12 26 1.2920E-01 1.9752E+01 
2011 12 14 12 36 1.2920E-01 2.9596E+01 
2011 12 14 12 46 1.8557E+01 2.9596E+01 
2011 12 14 12 56 1.3123E+01 9.9080E+00 
2011 12 14 13 06 1.2572E+01 9.9080E+00 
2011 12 14 13 16 1.2920E-01 1.4830E+01 
2011 12 14 13 26 1.8557E+01 2.9596E+01 
2011 12 14 13 36 1.0760E+01 1.4830E+01 
2011 12 14 13 46 1.2920E-01 6.4000E-02 
2011 12 14 13 56 1.2920E-01 1.4830E+01 
2011 12 14 14 06 1.2920E-01 9.9080E+00 
2011 12 14 14 16 1.2920E-01 4.9860E+00 
2011 12 14 14 26 1.2920E-01 6.4000E-02 
2011 12 15 10 36 1.2920E-01 6.4000E-02 
2011 12 15 11 56 1.2920E-01 2.9596E+01 
2011 12 15 12 06 1.2920E-01 2.4674E+01 
2011 12 15 12 16 1.2920E-01 9.9080E+00 
2011 12 15 12 26 1.2920E-01 9.9080E+00 
2011 12 15 12 36 1.2920E-01 1.9752E+01 
2011 12 15 12 46 1.2920E-01 1.9752E+01 
2011 12 15 12 56 1.2920E-01 1.9752E+01 
2011 12 15 13 06 1.2920E-01 1.4830E+01 
2011 12 15 13 16 1.2920E-01 -9.7800E+00 
2011 12 15 14 46 1.2920E-01 -4.8580E+00 
2011 12 15 14 56 1.2920E-01 -3.4390E+01 
2011 12 15 18 39 1.8557E+01 -4.8580E+00 
2011 12 15 18 49 9.4217E+00 -4.8580E+00 
2011 12 15 18 59 9.1067E+00 6.4000E-02 
2011 12 15 19 09 9.8155E+00 -4.8580E+00 
2011 12 15 19 19 9.1855E+00 -4.8580E+00 
2011 12 15 19 29 9.9730E+00 -4.8580E+00 
2011 12 15 19 39 1.0524E+01 6.4000E-02 
2011 12 15 19 49 9.0280E+00 -4.8580E+00 
2011 12 15 19 59 8.2404E+00 -4.8580E+00 
2011 12 15 20 09 9.1067E+00 -4.8580E+00 
2011 12 15 20 19 8.1617E+00 -4.8580E+00 
2011 12 15 20 29 7.9255E+00 -4.8580E+00 
2011 12 15 20 39 6.6655E+00 -4.8580E+00 
2011 12 15 20 49 7.2955E+00 -4.8580E+00 
2011 12 15 20 59 7.8467E+00 4.9860E+00 
2011 12 15 21 09 1.0839E+01 -9.7800E+00 
2011 12 15 21 19 1.1705E+01 -4.8580E+00 
2011 12 15 21 29 8.9492E+00 6.4000E-02 
2011 12 15 21 39 1.0445E+01 -4.8580E+00 
2011 12 15 21 49 9.9730E+00 6.4000E-02 
2011 12 15 21 59 9.6579E+00 -4.8580E+00 
2011 12 15 22 09 9.1855E+00 -4.8580E+00 
2011 12 15 22 19 1.0130E+01 6.4000E-02 
2011 12 15 22 29 9.8155E+00 -4.8580E+00 
2011 12 15 22 39 1.1233E+01 -4.8580E+00 
2011 12 15 22 49 1.0288E+01 -4.8580E+00 
2011 12 15 22 59 9.9730E+00 6.4000E-02 
2011 12 15 23 09 1.0524E+01 -4.8580E+00 
2011 12 15 23 19 1.2257E+01 6.4000E-02 
2011 12 15 23 29 1.1784E+01 -4.8580E+00 
2011 12 15 23 39 1.1705E+01 -4.8580E+00 
2011 12 15 23 49 1.1233E+01 -4.8580E+00 
2011 12 15 23 59 1.2729E+01 -4.8580E+00 
2011 12 16 00 09 1.2099E+01 -4.8580E+00 
2011 12 16 00 19 1.0445E+01 -4.8580E+00 
2011 12 16 00 29 9.2642E+00 -4.8580E+00 
2011 12 16 00 39 5.1692E+00 -4.8580E+00 
2011 12 16 00 49 7.2955E+00 4.9860E+00 
2011 12 16 00 59 6.1930E+00 -4.8580E+00 
2011 12 16 01 09 6.1930E+00 -4.8580E+00 
2011 12 16 01 19 5.3267E+00 -4.8580E+00 
2011 12 16 01 29 6.6655E+00 -4.8580E+00 
2011 12 16 01 39 4.6967E+00 -4.8580E+00 
2011 12 16 01 49 4.6180E+00 -4.8580E+00 
2011 12 16 01 59 7.6892E+00 -9.7800E+00 
2011 12 16 02 09 5.7992E+00 -9.7800E+00 
2011 12 16 02 19 5.0117E+00 -4.8580E+00 
2011 12 16 02 29 4.0667E+00 -4.8580E+00 
2011 12 16 02 39 4.0667E+00 -4.8580E+00 
2011 12 16 02 49 4.4605E+00 -4.8580E+00 
2011 12 16 02 59 4.1455E+00 -4.8580E+00 
2011 12 16 03 09 4.7755E+00 -4.8580E+00 
2011 12 16 03 19 4.4605E+00 -4.8580E+00 
2011 12 16 03 29 3.3580E+00 -4.8580E+00 
2011 12 16 03 39 4.8542E+00 -4.8580E+00 
2011 12 16 03 49 5.4842E+00 -9.7800E+00 
2011 12 16 03 59 4.7755E+00 -4.8580E+00 
2011 12 16 04 09 5.7204E+00 -4.8580E+00 
2011 12 16 04 19 3.9092E+00 -9.7800E+00 
2011 12 16 04 29 5.2480E+00 -9.7800E+00 
2011 12 16 04 39 4.0667E+00 -9.7800E+00 
2011 12 16 04 49 4.6967E+00 -4.4234E+01 
2011 12 16 04 59 5.1692E+00 -4.8580E+00 
2011 12 16 05 09 6.1930E+00 6.4000E-02 
2011 12 16 05 19 4.6180E+00 6.4000E-02 
2011 12 16 05 29 3.9880E+00 -9.7800E+00 
2011 12 16 05 39 3.9092E+00 -4.8580E+00 
2011 12 16 05 49 3.9880E+00 -4.8580E+00 
2011 12 16 05 59 3.4367E+00 -4.8580E+00 
2011 12 16 06 09 4.3817E+00 -1.9624E+01 
2011 12 16 06 19 3.9092E+00 -1.4702E+01 
2011 12 16 06 29 2.5705E+00 6.4000E-02 
2011 12 16 06 39 4.6967E+00 -1.4702E+01 
2011 12 16 06 49 3.1217E+00 -4.8580E+00 
2011 12 16 06 59 5.0905E+00 -1.4702E+01 
2011 12 16 07 09 4.7755E+00 6.4000E-02 
2011 12 16 07 19 3.5942E+00 4.9860E+00 
2011 12 16 07 29 5.4055E+00 -4.8580E+00 
2011 12 16 07 39 4.3817E+00 -4.8580E+00 
2011 12 16 07 49 4.3030E+00 -4.8580E+00 
2011 12 16 07 59 4.8542E+00 -4.8580E+00 
2011 12 16 08 09 5.7992E+00 -1.4702E+01 
2011 12 16 08 19 6.9805E+00 -1.4702E+01 
2011 12 16 08 29 3.5942E+00 -9.7800E+00 
2011 12 16 08 39 2.7280E+00 -4.8580E+00 
2011 12 16 08 49 2.3342E+00 6.4000E-02 
2011 12 16 08 59 2.8067E+00 6.4000E-02 
2011 12 16 09 09 2.8855E+00 -4.8580E+00 
2011 12 16 09 19 2.4917E+00 -4.8580E+00 
2011 12 16 09 29 2.9642E+00 6.4000E-02 
2011 12 16 09 39 3.2005E+00 -4.8580E+00 
2011 12 16 09 49 3.7517E+00 -4.8580E+00 
2011 12 16 09 59 4.1455E+00 -4.8580E+00 
2011 12 16 10 09 2.8855E+00 6.4000E-02 
2011 12 16 10 19 2.9642E+00 6.4000E-02 
2011 12 16 10 29 3.2005E+00 6.4000E-02 
2011 12 16 10 39 3.3580E+00 6.4000E-02 
2011 12 16 10 49 3.1217E+00 4.9860E+00 
2011 12 16 10 59 3.3580E+00 4.9860E+00 
2011 12 16 11 09 2.4917E+00 4.9860E+00 
2011 12 16 11 19 2.7280E+00 9.9080E+00 
2011 12 16 11 29 4.0667E+00 9.9080E+00 
2011 12 16 11 39 3.4367E+00 1.4830E+01 
2011 12 16 11 49 3.6730E+00 9.9080E+00 
2011 12 16 11 59 3.6730E+00 1.4830E+01 
2011 12 16 12 09 3.3580E+00 9.9080E+00 
2011 12 16 12 19 5.1692E+00 -3.9312E+01 
2011 12 16 12 29 4.6180E+00 9.9080E+00 
2011 12 16 12 39 1.4680E+00 9.9080E+00 
2011 12 16 12 49 1.0742E+00 4.9860E+00 
2011 12 16 12 59 1.0742E+00 4.9860E+00 
2011 12 16 13 09 2.0192E+00 1.9752E+01 
2011 12 16 13 19 1.3104E+00 1.9752E+01 
2011 12 16 13 29 2.1767E+00 7.8816E+01 
2011 12 16 13 39 3.3580E+00 1.4830E+01 
2011 12 16 13 49 2.7280E+00 1.9752E+01 
2011 12 16 13 59 2.3342E+00 6.4000E-02 
2011 12 16 14 09 2.5705E+00 4.9860E+00 
2011 12 16 14 19 6.9805E+00 6.4000E-02 
2011 12 16 14 29 5.4842E+00 4.9860E+00 
2011 12 16 14 39 5.9567E+00 -4.8580E+00 
2011 12 16 14 49 4.9330E+00 -9.7800E+00 
2011 12 16 14 59 4.3030E+00 -9.7800E+00 
2011 12 16 15 09 3.0430E+00 -4.8580E+00 
2011 12 16 15 19 3.2792E+00 -9.7800E+00 
2011 12 16 15 29 2.7280E+00 -9.7800E+00 
2011 12 16 15 39 2.5705E+00 -9.7800E+00 
2011 12 16 15 49 2.2555E+00 -9.7800E+00 
2011 12 16 15 59 2.2555E+00 -4.8580E+00 
2011 12 16 16 09 2.0192E+00 -9.7800E+00 
2011 12 16 16 19 2.8067E+00 6.4000E-02 
2011 12 16 16 29 4.3030E+00 -2.9468E+01 
2011 12 16 16 39 7.9255E+00 -9.7800E+00 
2011 12 16 16 49 9.3430E+00 -1.4702E+01 
2011 12 16 16 59 8.9492E+00 -4.8580E+00 
2011 12 16 17 09 8.7130E+00 -4.8580E+00 
2011 12 16 17 19 8.4767E+00 -4.8580E+00 
2011 12 16 17 29 8.7130E+00 -9.7800E+00 
2011 12 16 17 39 8.1617E+00 -9.7800E+00 
2011 12 16 17 49 7.6105E+00 -4.8580E+00 
2011 12 16 17 59 1.0052E+01 -9.7800E+00 
2011 12 16 18 09 8.7130E+00 -9.7800E+00 
2011 12 16 18 19 6.5867E+00 6.4000E-02 
2011 12 16 18 29 8.6342E+00 -9.7800E+00 
2011 12 16 18 39 7.6892E+00 -4.8580E+00 
2011 12 16 18 49 7.5317E+00 6.4000E-02 
2011 12 16 18 59 8.3980E+00 -1.4702E+01 
2011 12 16 19 09 7.2955E+00 -1.4702E+01 
2011 12 16 19 19 8.0830E+00 -9.7800E+00 
2011 12 16 19 29 6.9805E+00 -4.8580E+00 
2011 12 16 19 39 7.2167E+00 -4.8580E+00 
2011 12 16 19 49 1.1075E+01 -1.4702E+01 
2011 12 16 19 59 1.0524E+01 -4.8580E+00 
2011 12 16 20 09 9.9730E+00 4.9860E+00 
2011 12 16 20 19 8.5554E+00 -9.7800E+00 
2011 12 16 20 29 9.8155E+00 9.9080E+00 
2011 12 16 20 39 6.5867E+00 6.4000E-02 
2011 12 16 20 49 6.8230E+00 -1.4702E+01 
2011 12 16 20 59 6.4292E+00 -4.8580E+00 
2011 12 16 21 09 8.7917E+00 -4.8580E+00 
2011 12 16 21 19 7.8467E+00 -4.8580E+00 
2011 12 16 21 29 9.8155E+00 6.4000E-02 
2011 12 16 21 39 9.2642E+00 -4.8580E+00 
2011 12 16 21 49 1.0209E+01 -9.7800E+00 
2011 12 16 21 59 1.0445E+01 -2.4546E+01 
2011 12 16 22 09 8.7917E+00 -4.8580E+00 
2011 12 16 22 19 1.0760E+01 6.4000E-02 
2011 12 16 22 29 1.0367E+01 -4.8580E+00 
2011 12 16 22 39 7.8467E+00 -4.8580E+00 
2011 12 16 22 49 6.8230E+00 -4.8580E+00 
2011 12 16 22 59 8.1617E+00 -4.8580E+00 
2011 12 16 23 09 5.7992E+00 -9.7800E+00 
2011 12 16 23 19 8.0830E+00 -4.8580E+00 
2011 12 16 23 29 6.1930E+00 -4.8580E+00 
2011 12 16 23 39 6.1142E+00 -4.8580E+00 
2011 12 16 23 49 6.2717E+00 -4.8580E+00 
2011 12 16 23 59 4.8542E+00 -4.8580E+00 
2011 12 17 00 09 6.5867E+00 -4.8580E+00 
2011 12 17 00 19 4.3817E+00 -9.7800E+00 
2011 12 17 00 29 3.3580E+00 -4.8580E+00 
2011 12 17 00 39 4.3817E+00 -1.4702E+01 
2011 12 17 00 49 3.7517E+00 -9.7800E+00 
2011 12 17 00 59 2.6492E+00 -4.8580E+00 
2011 12 17 01 09 2.4130E+00 -4.8580E+00 
2011 12 17 01 19 3.3580E+00 -4.8580E+00 
2011 12 17 01 29 3.0430E+00 -4.8580E+00 
2011 12 17 01 39 4.3817E+00 -1.4702E+01 
2011 12 17 01 49 4.6180E+00 -4.8580E+00 
2011 12 17 01 59 3.6730E+00 -4.8580E+00 
2011 12 17 02 09 4.0667E+00 6.4000E-02 
2011 12 17 02 19 7.5317E+00 -1.4702E+01 
2011 12 17 02 29 5.7992E+00 6.4000E-02 
2011 12 17 02 39 6.7442E+00 -1.4702E+01 
2011 12 17 02 49 7.0592E+00 -1.4702E+01 
2011 12 17 02 59 6.1142E+00 -1.4702E+01 
2011 12 17 03 09 1.0209E+01 -4.8580E+00 
2011 12 17 03 19 1.1312E+01 -1.4702E+01 
2011 12 17 03 29 9.7367E+00 -1.4702E+01 
2011 12 17 03 39 1.1784E+01 -4.8580E+00 
2011 12 17 03 49 1.3044E+01 6.4000E-02 
2011 12 17 03 59 1.0839E+01 6.4000E-02 
2011 12 17 04 09 1.1154E+01 6.4000E-02 
2011 12 17 04 19 1.1705E+01 6.4000E-02 
2011 12 17 04 29 1.2808E+01 -9.7800E+00 
2011 12 17 04 39 1.3438E+01 -9.7800E+00 
2011 12 17 04 49 1.2257E+01 6.4000E-02 
2011 12 17 04 59 9.5792E+00 -4.8580E+00 
2011 12 17 05 09 9.9730E+00 -4.8580E+00 
2011 12 17 05 19 1.1233E+01 -4.8580E+00 
2011 12 17 05 29 1.1233E+01 -4.8580E+00 
2011 12 17 05 39 1.1391E+01 -4.8580E+00 
2011 12 17 05 49 9.8942E+00 -9.7800E+00 
2011 12 17 05 59 9.3430E+00 -4.8580E+00 
2011 12 17 06 09 9.4217E+00 -9.7800E+00 
2011 12 17 06 19 9.3430E+00 -4.8580E+00 
2011 12 17 06 29 1.0918E+01 -2.4546E+01 
2011 12 17 06 39 9.5792E+00 -1.4702E+01 
2011 12 17 06 49 8.3980E+00 -9.7800E+00 
2011 12 17 06 59 6.0355E+00 -9.7800E+00 
2011 12 17 07 09 4.0667E+00 -1.4702E+01 
2011 12 17 07 19 6.1142E+00 -9.7800E+00 
2011 12 17 07 29 6.1142E+00 -4.8580E+00 
2011 12 17 07 39 5.2480E+00 -9.7800E+00 
2011 12 17 07 49 7.2955E+00 -4.8580E+00 
2011 12 17 07 59 6.8230E+00 -4.8580E+00 
2011 12 17 08 09 6.9017E+00 -4.8580E+00 
2011 12 17 08 19 5.9567E+00 -4.8580E+00 
2011 12 17 08 29 6.9017E+00 -4.8580E+00 
2011 12 17 08 39 6.9017E+00 -4.8580E+00 
2011 12 17 08 49 7.2955E+00 6.4000E-02 
2011 12 17 08 59 1.0288E+01 -9.7800E+00 
2011 12 17 09 09 8.1617E+00 6.4000E-02 
2011 12 17 09 19 8.3192E+00 6.4000E-02 
2011 12 17 09 29 9.1855E+00 -4.8580E+00 
2011 12 17 09 39 9.8155E+00 -4.8580E+00 
2011 12 17 09 49 9.3430E+00 -4.8580E+00 
2011 12 17 09 59 1.0367E+01 -4.8580E+00 
2011 12 17 10 09 8.4767E+00 -4.8580E+00 
2011 12 17 10 19 6.8230E+00 4.9860E+00 
2011 12 17 10 29 8.7130E+00 1.9752E+01 
2011 12 17 10 39 8.6342E+00 1.4830E+01 
2011 12 17 10 49 7.4530E+00 4.9860E+00 
2011 12 17 10 59 9.2642E+00 9.9080E+00 
2011 12 17 11 09 8.0830E+00 5.9128E+01 
2011 12 17 11 19 7.2167E+00 4.9860E+00 
2011 12 17 11 29 7.1380E+00 4.9860E+00 
2011 12 17 11 39 6.3505E+00 9.9080E+00 
2011 12 17 11 49 7.5317E+00 7.8816E+01 
2011 12 17 11 59 8.5554E+00 -4.8580E+00 
2011 12 17 12 09 7.8467E+00 2.4674E+01 
2011 12 17 12 19 8.1617E+00 1.9752E+01 
2011 12 17 12 29 7.3742E+00 9.9080E+00 
2011 12 17 12 39 1.0445E+01 -4.8580E+00 
2011 12 17 12 49 8.3980E+00 3.4518E+01 
2011 12 17 12 59 8.1617E+00 -4.8580E+00 
2011 12 17 13 09 4.9330E+00 2.4674E+01 
2011 12 17 13 19 7.3742E+00 4.4362E+01 
2011 12 17 13 29 4.0667E+00 6.4000E-02 
2011 12 17 13 39 3.7517E+00 1.4830E+01 
2011 12 17 13 49 4.3817E+00 6.4000E-02 
2011 12 17 13 59 8.4767E+00 9.9080E+00 
2011 12 17 14 09 5.7204E+00 9.9080E+00 
2011 12 17 14 19 5.4055E+00 9.9080E+00 
2011 12 17 14 29 8.0042E+00 -4.8580E+00 
2011 12 17 14 39 7.9255E+00 4.9860E+00 
2011 12 17 14 49 7.5317E+00 6.4000E-02 
2011 12 17 14 59 8.2404E+00 -4.8580E+00 
2011 12 17 15 09 8.6342E+00 -4.8580E+00 
2011 12 17 15 19 6.1930E+00 -4.8580E+00 
2011 12 17 15 29 6.7442E+00 -1.9624E+01 
2011 12 17 15 39 6.5080E+00 -4.8580E+00 
2011 12 17 15 49 5.5630E+00 4.9860E+00 
2011 12 17 15 59 6.2717E+00 -4.8580E+00 
2011 12 17 16 09 5.4055E+00 -1.4702E+01 
2011 12 17 16 19 4.3030E+00 6.4000E-02 
2011 12 17 16 29 7.2167E+00 -9.7800E+00 
2011 12 17 16 39 6.3505E+00 -9.7800E+00 
2011 12 17 16 49 6.1142E+00 -9.7800E+00 
2011 12 17 16 59 4.2242E+00 -9.7800E+00 
2011 12 17 17 09 4.2242E+00 6.4000E-02 
2011 12 17 17 19 4.0667E+00 -4.8580E+00 
2011 12 17 17 29 6.9017E+00 -4.8580E+00 
2011 12 17 17 39 7.1380E+00 -4.8580E+00 
2011 12 17 17 49 6.6655E+00 -1.4702E+01 
2011 12 17 17 59 6.5080E+00 -9.7800E+00 
2011 12 17 18 09 5.6417E+00 -4.8580E+00 
2011 12 17 18 19 5.0117E+00 -4.8580E+00 
2011 12 17 18 29 5.1692E+00 -4.8580E+00 
2011 12 17 18 39 6.9017E+00 -9.7800E+00 
2011 12 17 18 49 6.1142E+00 -9.7800E+00 
2011 12 17 18 59 5.0117E+00 -9.7800E+00 
2011 12 17 19 09 6.2717E+00 -9.7800E+00 
2011 12 17 19 19 7.0592E+00 -9.7800E+00 
2011 12 17 19 29 6.9805E+00 -9.7800E+00 
2011 12 17 19 39 5.4842E+00 -9.7800E+00 
2011 12 17 19 49 4.7755E+00 -9.7800E+00 
2011 12 17 19 59 5.2480E+00 -9.7800E+00 
2011 12 17 20 09 5.7992E+00 -9.7800E+00 
2011 12 17 20 19 6.5867E+00 -9.7800E+00 
2011 12 17 20 29 6.2717E+00 -9.7800E+00 
2011 12 17 20 39 5.1692E+00 -9.7800E+00 
2011 12 17 20 49 5.0905E+00 -4.8580E+00 
2011 12 17 20 59 3.3580E+00 -9.7800E+00 
2011 12 17 21 09 2.9642E+00 -9.7800E+00 
2011 12 17 21 19 2.6492E+00 -1.4702E+01 
2011 12 17 21 29 3.8305E+00 -4.8580E+00 
2011 12 17 21 39 5.3267E+00 -9.7800E+00 
2011 12 17 21 49 5.7204E+00 -4.8580E+00 
2011 12 17 21 59 6.2717E+00 -9.7800E+00 
2011 12 17 22 09 5.9567E+00 -9.7800E+00 
2011 12 17 22 19 5.4055E+00 -9.7800E+00 
2011 12 17 22 29 3.9092E+00 -9.7800E+00 
2011 12 17 22 39 3.2005E+00 -9.7800E+00 
2011 12 17 22 49 1.8617E+00 -1.4702E+01 
2011 12 17 22 59 2.1767E+00 -9.7800E+00 
2011 12 17 23 09 2.3342E+00 4.9860E+00 
2011 12 17 23 19 3.3580E+00 6.4000E-02 
2011 12 17 23 29 3.2005E+00 -9.7800E+00 
2011 12 17 23 39 2.4130E+00 -4.8580E+00 
2011 12 17 23 49 2.4917E+00 -1.4702E+01 
2011 12 17 23 59 2.3342E+00 -4.8580E+00 
2011 12 18 00 09 2.5705E+00 -4.8580E+00 
2011 12 18 00 19 2.5705E+00 -4.8580E+00 
2011 12 18 00 29 2.3342E+00 -9.7800E+00 
2011 12 18 00 39 2.8855E+00 -4.8580E+00 
2011 12 18 00 49 3.6730E+00 -4.8580E+00 
2011 12 18 00 59 5.4842E+00 -9.7800E+00 
2011 12 18 01 09 4.7755E+00 -9.7800E+00 
2011 12 18 01 19 4.1455E+00 -9.7800E+00 
2011 12 18 01 29 4.6180E+00 -9.7800E+00 
2011 12 18 01 39 4.3030E+00 -9.7800E+00 
2011 12 18 01 49 4.1455E+00 -9.7800E+00 
2011 12 18 01 59 4.9330E+00 -9.7800E+00 
2011 12 18 02 09 4.5392E+00 -4.8580E+00 
2011 12 18 02 19 4.5392E+00 -9.7800E+00 
2011 12 18 02 29 3.4367E+00 -9.7800E+00 
2011 12 18 02 39 3.8305E+00 -4.8580E+00 
2011 12 18 02 49 3.9092E+00 -4.8580E+00 
2011 12 18 02 59 5.0117E+00 -4.8580E+00 
2011 12 18 03 09 4.3817E+00 -9.7800E+00 
2011 12 18 03 19 3.9092E+00 -9.7800E+00 
2011 12 18 03 29 3.8305E+00 -9.7800E+00 
2011 12 18 03 39 5.0117E+00 -9.7800E+00 
2011 12 18 03 49 5.4842E+00 -9.7800E+00 
2011 12 18 03 59 3.8305E+00 -9.7800E+00 
2011 12 18 04 09 4.5392E+00 -9.7800E+00 
2011 12 18 04 19 6.1142E+00 -9.7800E+00 
2011 12 18 04 29 5.7992E+00 -9.7800E+00 
2011 12 18 04 39 6.1142E+00 -9.7800E+00 
2011 12 18 04 49 5.4842E+00 -9.7800E+00 
2011 12 18 04 59 7.5317E+00 -9.7800E+00 
2011 12 18 05 09 5.2480E+00 -9.7800E+00 
2011 12 18 05 19 5.4842E+00 -4.8580E+00 
2011 12 18 05 29 6.1930E+00 -4.8580E+00 
2011 12 18 05 39 6.1142E+00 -1.4702E+01 
2011 12 18 05 49 4.6180E+00 -9.7800E+00 
2011 12 18 05 59 3.0430E+00 -4.8580E+00 
2011 12 18 06 09 2.7280E+00 -9.7800E+00 
2011 12 18 06 19 3.6730E+00 -4.8580E+00 
2011 12 18 06 29 2.8855E+00 -4.8580E+00 
2011 12 18 06 39 5.4055E+00 -9.7800E+00 
2011 12 18 06 49 3.4367E+00 -4.8580E+00 
2011 12 18 06 59 3.9880E+00 -4.8580E+00 
2011 12 18 07 09 5.1692E+00 -9.7800E+00 
2011 12 18 07 19 4.6967E+00 -9.7800E+00 
2011 12 18 07 29 3.6730E+00 -4.8580E+00 
2011 12 18 07 39 5.0117E+00 -9.7800E+00 
2011 12 18 07 49 4.5392E+00 -4.8580E+00 
2011 12 18 07 59 5.2480E+00 -4.8580E+00 
2011 12 18 08 09 5.3267E+00 -4.8580E+00 
2011 12 18 08 19 5.9567E+00 -4.8580E+00 
2011 12 18 08 29 6.0355E+00 -4.8580E+00 
2011 12 18 08 39 7.2955E+00 -9.7800E+00 
2011 12 18 08 49 6.7442E+00 -9.7800E+00 
2011 12 18 08 59 5.6417E+00 -4.8580E+00 
2011 12 18 09 09 5.6417E+00 -4.8580E+00 
2011 12 18 09 19 6.7442E+00 -4.8580E+00 
2011 12 18 09 29 5.8780E+00 -4.8580E+00 
2011 12 18 09 39 4.6967E+00 -4.8580E+00 
2011 12 18 09 49 7.8467E+00 -4.8580E+00 
2011 12 18 09 59 6.9805E+00 -4.8580E+00 
2011 12 18 10 09 7.7680E+00 -4.8580E+00 
2011 12 18 10 19 8.8705E+00 -4.8580E+00 
2011 12 18 10 29 7.5317E+00 6.4000E-02 
2011 12 18 10 39 5.7204E+00 4.9860E+00 
2011 12 18 10 49 5.1692E+00 1.4830E+01 
2011 12 18 10 59 3.7517E+00 1.4830E+01 
2011 12 18 11 09 4.3030E+00 1.4830E+01 
2011 12 18 11 19 4.9330E+00 2.4674E+01 
2011 12 18 11 29 5.4842E+00 1.4830E+01 
2011 12 18 11 39 6.8230E+00 4.9860E+00 
2011 12 18 11 49 5.6417E+00 9.9080E+00 
2011 12 18 11 59 6.5080E+00 9.9080E+00 
2011 12 18 12 09 4.8542E+00 1.4830E+01 
2011 12 18 12 19 3.9880E+00 1.9752E+01 
2011 12 18 12 29 4.2242E+00 9.9080E+00 
2011 12 18 12 39 6.0355E+00 1.4830E+01 
2011 12 18 12 49 6.6655E+00 9.9080E+00 
2011 12 18 12 59 3.4367E+00 9.9080E+00 
2011 12 18 13 09 5.0117E+00 1.4830E+01 
2011 12 18 13 19 4.4605E+00 9.9080E+00 
2011 12 18 13 29 3.9880E+00 9.9080E+00 
2011 12 18 13 39 3.2005E+00 9.9080E+00 
2011 12 18 13 49 2.4917E+00 4.9860E+00 
2011 12 18 13 59 2.6492E+00 9.9080E+00 
2011 12 18 14 09 3.3580E+00 9.9080E+00 
2011 12 18 14 19 5.7992E+00 4.9860E+00 
2011 12 18 14 29 6.1142E+00 6.4000E-02 
2011 12 18 14 39 5.2480E+00 6.4000E-02 
2011 12 18 14 49 4.8542E+00 6.4000E-02 
2011 12 18 14 59 3.2792E+00 -4.8580E+00 
2011 12 18 15 09 4.5392E+00 6.4000E-02 
2011 12 18 15 19 3.5155E+00 -4.8580E+00 
2011 12 18 15 29 3.3580E+00 -4.8580E+00 
2011 12 18 15 39 2.8067E+00 -4.8580E+00 
2011 12 18 15 49 2.8855E+00 -4.8580E+00 
2011 12 18 15 59 4.3030E+00 -4.8580E+00 
2011 12 18 16 09 3.9880E+00 -4.8580E+00 
2011 12 18 16 19 2.9642E+00 -4.8580E+00 
2011 12 18 16 29 3.0430E+00 -4.8580E+00 
2011 12 18 16 39 2.1767E+00 -4.8580E+00 
2011 12 18 16 49 2.8067E+00 -4.8580E+00 
2011 12 18 16 59 3.5942E+00 -4.8580E+00 
2011 12 18 17 09 3.4367E+00 -4.8580E+00 
2011 12 18 17 19 2.8855E+00 -4.8580E+00 
2011 12 18 17 29 2.4917E+00 -4.8580E+00 
2011 12 18 17 39 3.3580E+00 -4.8580E+00 
2011 12 18 17 49 3.2005E+00 -4.8580E+00 
2011 12 18 17 59 4.6967E+00 -4.8580E+00 
2011 12 18 18 09 4.3817E+00 -9.7800E+00 
2011 12 18 18 19 3.8305E+00 -9.7800E+00 
2011 12 18 18 29 3.7517E+00 -9.7800E+00 
2011 12 18 18 39 3.8305E+00 -9.7800E+00 
2011 12 18 18 49 2.9642E+00 -9.7800E+00 
2011 12 18 18 59 3.1217E+00 6.4000E-02 
2011 12 18 19 09 3.1217E+00 -9.7800E+00 
2011 12 18 19 19 2.5705E+00 -1.4702E+01 
2011 12 18 19 29 2.3342E+00 -9.7800E+00 
2011 12 18 19 39 2.1767E+00 6.4000E-02 
2011 12 18 19 49 2.0980E+00 6.4000E-02 
2011 12 18 19 59 2.8067E+00 6.4000E-02 
2011 12 18 20 09 4.6180E+00 6.4000E-02 
2011 12 18 20 19 4.3817E+00 -4.8580E+00 
2011 12 18 20 29 5.7204E+00 -4.8580E+00 
2011 12 18 20 39 6.1142E+00 -4.8580E+00 
2011 12 18 20 49 5.2480E+00 -4.8580E+00 
